metanode,identifier,entities_local_id,entities_global_id,entities_value,name,abbreviation
Gene,84934,Gene_17296,32144,Gene::84934,RITA1,G
Gene,84935,Gene_17297,32145,Gene::84935,MEDAG,G
Gene,84936,Gene_17298,32146,Gene::84936,ZFYVE19,G
Gene,84937,Gene_17299,32147,Gene::84937,ZNRF1,G
Gene,84938,Gene_17300,32148,Gene::84938,ATG4C,G
Gene,84939,Gene_17301,32149,Gene::84939,MUM1,G
Gene,84940,Gene_17302,32150,Gene::84940,CORO6,G
Gene,84941,Gene_17303,32151,Gene::84941,HSH2D,G
Gene,84942,Gene_17304,32152,Gene::84942,WDR73,G
Gene,84944,Gene_17305,32153,Gene::84944,MAEL,G
Gene,84945,Gene_17306,32154,Gene::84945,ABHD13,G
Gene,84946,Gene_17307,32155,Gene::84946,LTV1,G
Gene,84947,Gene_17308,32156,Gene::84947,SERAC1,G
Gene,84948,Gene_17309,32157,Gene::84948,TIGD5,G
Gene,8495,Gene_17310,32158,Gene::8495,PPFIBP2,G
Gene,84950,Gene_17311,32159,Gene::84950,PRPF38A,G
Gene,84951,Gene_17312,32160,Gene::84951,TNS4,G
Gene,84952,Gene_17313,32161,Gene::84952,CGNL1,G
Gene,84953,Gene_17314,32162,Gene::84953,MICALCL,G
Gene,84954,Gene_17315,32163,Gene::84954,MPND,G
Gene,84955,Gene_17316,32164,Gene::84955,NUDCD1,G
Gene,84957,Gene_17317,32165,Gene::84957,RELT,G
Gene,84958,Gene_17318,32166,Gene::84958,SYTL1,G
Gene,84959,Gene_17319,32167,Gene::84959,UBASH3B,G
Gene,8496,Gene_17320,32168,Gene::8496,PPFIBP1,G
Gene,84960,Gene_17321,32169,Gene::84960,CCDC183,G
Gene,84961,Gene_17322,32170,Gene::84961,FBXL20,G
Gene,84962,Gene_17323,32171,Gene::84962,AJUBA,G
Gene,84964,Gene_17324,32172,Gene::84964,ALKBH6,G
Gene,84966,Gene_17325,32173,Gene::84966,IGSF21,G
Gene,84967,Gene_17326,32174,Gene::84967,LSM10,G
Gene,84968,Gene_17327,32175,Gene::84968,PNMA6A,G
Gene,84969,Gene_17328,32176,Gene::84969,TOX2,G
Gene,8497,Gene_17329,32177,Gene::8497,PPFIA4,G
Gene,84970,Gene_17330,32178,Gene::84970,C1orf94,G
Gene,84971,Gene_17331,32179,Gene::84971,ATG4D,G
Gene,84975,Gene_17332,32180,Gene::84975,MFSD5,G
Gene,84976,Gene_17333,32181,Gene::84976,DISP1,G
Gene,84978,Gene_17334,32182,Gene::84978,FRMD5,G
Gene,8498,Gene_17335,32183,Gene::8498,RANBP3,G
Gene,84984,Gene_17336,32184,Gene::84984,CEP19,G
Gene,84985,Gene_17337,32185,Gene::84985,FAM83A,G
Gene,84986,Gene_17338,32186,Gene::84986,ARHGAP19,G
Gene,84987,Gene_17339,32187,Gene::84987,COX14,G
Gene,84988,Gene_17340,32188,Gene::84988,PPP1R16A,G
Gene,8499,Gene_17341,32189,Gene::8499,PPFIA2,G
Gene,84991,Gene_17342,32190,Gene::84991,RBM17,G
Gene,84992,Gene_17343,32191,Gene::84992,PIGY,G
Gene,84993,Gene_17344,32192,Gene::84993,UBL7,G
Gene,8500,Gene_17345,32193,Gene::8500,PPFIA1,G
Gene,85002,Gene_17346,32194,Gene::85002,FAM86B1,G
Gene,85004,Gene_17347,32195,Gene::85004,RERG,G
Gene,85007,Gene_17348,32196,Gene::85007,PHYKPL,G
Gene,8501,Gene_17349,32197,Gene::8501,SLC43A1,G
Gene,85012,Gene_17350,32198,Gene::85012,TCEAL3,G
Gene,85013,Gene_17351,32199,Gene::85013,TMEM128,G
Gene,85014,Gene_17352,32200,Gene::85014,TMEM141,G
Gene,85015,Gene_17353,32201,Gene::85015,USP45,G
Gene,85016,Gene_17354,32202,Gene::85016,C11orf70,G
Gene,85019,Gene_17355,32203,Gene::85019,TMEM241,G
Gene,8502,Gene_17356,32204,Gene::8502,PKP4,G
Gene,85021,Gene_17357,32205,Gene::85021,REPS1,G
Gene,85025,Gene_17358,32206,Gene::85025,TMEM60,G
Gene,85027,Gene_17359,32207,Gene::85027,SMIM3,G
Gene,8503,Gene_17360,32208,Gene::8503,PIK3R3,G
Gene,8504,Gene_17361,32209,Gene::8504,PEX3,G
Gene,8505,Gene_17362,32210,Gene::8505,PARG,G
Gene,8506,Gene_17363,32211,Gene::8506,CNTNAP1,G
Gene,8507,Gene_17364,32212,Gene::8507,ENC1,G
Gene,8508,Gene_17365,32213,Gene::8508,NIPSNAP1,G
Gene,8509,Gene_17366,32214,Gene::8509,NDST2,G
Gene,8510,Gene_17367,32215,Gene::8510,MMP23B,G
Gene,8513,Gene_17368,32216,Gene::8513,LIPF,G
Gene,8514,Gene_17369,32217,Gene::8514,KCNAB2,G
Gene,8515,Gene_17370,32218,Gene::8515,ITGA10,G
Gene,8516,Gene_17371,32219,Gene::8516,ITGA8,G
Gene,8517,Gene_17372,32220,Gene::8517,IKBKG,G
Gene,8518,Gene_17373,32221,Gene::8518,IKBKAP,G
Gene,8519,Gene_17374,32222,Gene::8519,IFITM1,G
Gene,8520,Gene_17375,32223,Gene::8520,HAT1,G
Gene,8521,Gene_17376,32224,Gene::8521,GCM1,G
Gene,8522,Gene_17377,32225,Gene::8522,GAS7,G
Gene,85235,Gene_17378,32226,Gene::85235,HIST1H2AH,G
Gene,85236,Gene_17379,32227,Gene::85236,HIST1H2BK,G
Gene,8525,Gene_17380,32228,Gene::8525,DGKZ,G
Gene,8526,Gene_17381,32229,Gene::8526,DGKE,G
Gene,8527,Gene_17382,32230,Gene::8527,DGKD,G
Gene,8528,Gene_17383,32231,Gene::8528,DDO,G
Gene,85280,Gene_17384,32232,Gene::85280,KRTAP9-4,G
Gene,85285,Gene_17385,32233,Gene::85285,KRTAP4-1,G
Gene,85289,Gene_17386,32234,Gene::85289,KRTAP4-5,G
Gene,8529,Gene_17387,32235,Gene::8529,CYP4F2,G
Gene,85290,Gene_17388,32236,Gene::85290,KRTAP4-3,G
Gene,85291,Gene_17389,32237,Gene::85291,KRTAP4-2,G
Gene,85293,Gene_17390,32238,Gene::85293,KRTAP3-3,G
Gene,85294,Gene_17391,32239,Gene::85294,KRTAP2-4,G
Gene,8530,Gene_17392,32240,Gene::8530,CST7,G
Gene,85300,Gene_17393,32241,Gene::85300,ATCAY,G
Gene,85301,Gene_17394,32242,Gene::85301,COL27A1,G
Gene,85302,Gene_17395,32243,Gene::85302,FBF1,G
Gene,8531,Gene_17396,32244,Gene::8531,YBX3,G
Gene,85313,Gene_17397,32245,Gene::85313,PPIL4,G
Gene,85315,Gene_17398,32246,Gene::85315,PAQR8,G
Gene,85316,Gene_17399,32247,Gene::85316,BAGE5,G
Gene,85319,Gene_17400,32248,Gene::85319,BAGE2,G
Gene,8532,Gene_17401,32249,Gene::8532,CPZ,G
Gene,85320,Gene_17402,32250,Gene::85320,ABCC11,G
Gene,85329,Gene_17403,32251,Gene::85329,LGALS12,G
Gene,8533,Gene_17404,32252,Gene::8533,COPS3,G
Gene,8534,Gene_17405,32253,Gene::8534,CHST1,G
Gene,8535,Gene_17406,32254,Gene::8535,CBX4,G
Gene,85352,Gene_17407,32255,Gene::85352,KIAA1644,G
Gene,85358,Gene_17408,32256,Gene::85358,SHANK3,G
Gene,85359,Gene_17409,32257,Gene::85359,DGCR6L,G
Gene,8536,Gene_17410,32258,Gene::8536,CAMK1,G
Gene,85360,Gene_17411,32259,Gene::85360,SYDE1,G
Gene,85363,Gene_17412,32260,Gene::85363,TRIM5,G
Gene,85364,Gene_17413,32261,Gene::85364,ZCCHC3,G
Gene,85365,Gene_17414,32262,Gene::85365,ALG2,G
Gene,85366,Gene_17415,32263,Gene::85366,MYLK2,G
Gene,85369,Gene_17416,32264,Gene::85369,STRIP1,G
Gene,8537,Gene_17417,32265,Gene::8537,BCAS1,G
Gene,85376,Gene_17418,32266,Gene::85376,RIMBP3,G
Gene,85377,Gene_17419,32267,Gene::85377,MICALL1,G
Gene,85378,Gene_17420,32268,Gene::85378,TUBGCP6,G
Gene,85379,Gene_17421,32269,Gene::85379,KIAA1671,G
Gene,8538,Gene_17422,32270,Gene::8538,BARX2,G
Gene,8539,Gene_17423,32271,Gene::8539,API5,G
Gene,85395,Gene_17424,32272,Gene::85395,FAM207A,G
Gene,85397,Gene_17425,32273,Gene::85397,RGS8,G
Gene,8540,Gene_17426,32274,Gene::8540,AGPS,G
Gene,85403,Gene_17427,32275,Gene::85403,EAF1,G
Gene,85406,Gene_17428,32276,Gene::85406,DNAJC14,G
Gene,85407,Gene_17429,32277,Gene::85407,NKD1,G
Gene,85409,Gene_17430,32278,Gene::85409,NKD2,G
Gene,8541,Gene_17431,32279,Gene::8541,PPFIA3,G
Gene,85413,Gene_17432,32280,Gene::85413,SLC22A16,G
Gene,85414,Gene_17433,32281,Gene::85414,SLC45A3,G
Gene,85415,Gene_17434,32282,Gene::85415,RHPN2,G
Gene,85416,Gene_17435,32283,Gene::85416,ZIC5,G
Gene,85417,Gene_17436,32284,Gene::85417,CCNB3,G
Gene,8542,Gene_17437,32285,Gene::8542,APOL1,G
Gene,8543,Gene_17438,32286,Gene::8543,LMO4,G
Gene,85437,Gene_17439,32287,Gene::85437,ZCRB1,G
Gene,85438,Gene_17440,32288,Gene::85438,CABS1,G
Gene,85439,Gene_17441,32289,Gene::85439,STON2,G
Gene,8544,Gene_17442,32290,Gene::8544,PIR,G
Gene,85440,Gene_17443,32291,Gene::85440,DOCK7,G
Gene,85441,Gene_17444,32292,Gene::85441,HELZ2,G
Gene,85442,Gene_17445,32293,Gene::85442,KNDC1,G
Gene,85443,Gene_17446,32294,Gene::85443,DCLK3,G
Gene,85444,Gene_17447,32295,Gene::85444,LRRCC1,G
Gene,85445,Gene_17448,32296,Gene::85445,CNTNAP4,G
Gene,85446,Gene_17449,32297,Gene::85446,ZFHX2,G
Gene,85449,Gene_17450,32298,Gene::85449,KIAA1755,G
Gene,8545,Gene_17451,32299,Gene::8545,CGGBP1,G
Gene,85450,Gene_17452,32300,Gene::85450,ITPRIP,G
Gene,85451,Gene_17453,32301,Gene::85451,UNK,G
Gene,85452,Gene_17454,32302,Gene::85452,CFAP74,G
Gene,85453,Gene_17455,32303,Gene::85453,TSPYL5,G
Gene,85455,Gene_17456,32304,Gene::85455,DISP2,G
Gene,85456,Gene_17457,32305,Gene::85456,TNKS1BP1,G
Gene,85457,Gene_17458,32306,Gene::85457,CIPC,G
Gene,85458,Gene_17459,32307,Gene::85458,DIXDC1,G
Gene,85459,Gene_17460,32308,Gene::85459,CEP295,G
Gene,8546,Gene_17461,32309,Gene::8546,AP3B1,G
Gene,85460,Gene_17462,32310,Gene::85460,ZNF518B,G
Gene,85461,Gene_17463,32311,Gene::85461,TANC1,G
Gene,85462,Gene_17464,32312,Gene::85462,FHDC1,G
Gene,85463,Gene_17465,32313,Gene::85463,ZC3H12C,G
Gene,85464,Gene_17466,32314,Gene::85464,SSH2,G
Gene,85465,Gene_17467,32315,Gene::85465,EPT1,G
Gene,8547,Gene_17468,32316,Gene::8547,FCN3,G
Gene,85474,Gene_17469,32317,Gene::85474,LBX2,G
Gene,85476,Gene_17470,32318,Gene::85476,GFM1,G
Gene,85477,Gene_17471,32319,Gene::85477,SCIN,G
Gene,85478,Gene_17472,32320,Gene::85478,CCDC65,G
Gene,85479,Gene_17473,32321,Gene::85479,DNAJC5B,G
Gene,8548,Gene_17474,32322,Gene::8548,BLZF1,G
Gene,85480,Gene_17475,32323,Gene::85480,TSLP,G
Gene,85481,Gene_17476,32324,Gene::85481,PSKH2,G
Gene,8549,Gene_17477,32325,Gene::8549,LGR5,G
Gene,8550,Gene_17478,32326,Gene::8550,MAPKAPK5,G
Gene,85508,Gene_17479,32327,Gene::85508,SCRT2,G
Gene,85509,Gene_17480,32328,Gene::85509,MBD3L1,G
Gene,8553,Gene_17481,32329,Gene::8553,BHLHE40,G
Gene,8554,Gene_17482,32330,Gene::8554,PIAS1,G
Gene,8555,Gene_17483,32331,Gene::8555,CDC14B,G
Gene,8556,Gene_17484,32332,Gene::8556,CDC14A,G
Gene,85569,Gene_17485,32333,Gene::85569,GALP,G
Gene,8557,Gene_17486,32334,Gene::8557,TCAP,G
Gene,8558,Gene_17487,32335,Gene::8558,CDK10,G
Gene,8559,Gene_17488,32336,Gene::8559,PRPF18,G
Gene,8560,Gene_17489,32337,Gene::8560,DEGS1,G
Gene,8562,Gene_17490,32338,Gene::8562,DENR,G
Gene,8563,Gene_17491,32339,Gene::8563,THOC5,G
Gene,8564,Gene_17492,32340,Gene::8564,KMO,G
Gene,8565,Gene_17493,32341,Gene::8565,YARS,G
Gene,8566,Gene_17494,32342,Gene::8566,PDXK,G
Gene,8567,Gene_17495,32343,Gene::8567,MADD,G
Gene,8568,Gene_17496,32344,Gene::8568,RRP1,G
Gene,8569,Gene_17497,32345,Gene::8569,MKNK1,G
Gene,857,Gene_17498,32346,Gene::857,CAV1,G
Gene,8570,Gene_17499,32347,Gene::8570,KHSRP,G
Gene,8572,Gene_17500,32348,Gene::8572,PDLIM4,G
Gene,8573,Gene_17501,32349,Gene::8573,CASK,G
Gene,8574,Gene_17502,32350,Gene::8574,AKR7A2,G
Gene,8575,Gene_17503,32351,Gene::8575,PRKRA,G
Gene,8576,Gene_17504,32352,Gene::8576,STK16,G
Gene,8577,Gene_17505,32353,Gene::8577,TMEFF1,G
Gene,8578,Gene_17506,32354,Gene::8578,SCARF1,G
Gene,858,Gene_17507,32355,Gene::858,CAV2,G
Gene,8581,Gene_17508,32356,Gene::8581,LY6D,G
Gene,85865,Gene_17509,32357,Gene::85865,GTPBP10,G
Gene,859,Gene_17510,32358,Gene::859,CAV3,G
Gene,8590,Gene_17511,32359,Gene::8590,OR6A2,G
Gene,86,Gene_17512,32360,Gene::86,ACTL6A,G
Gene,860,Gene_17513,32361,Gene::860,RUNX2,G
Gene,8600,Gene_17514,32362,Gene::8600,TNFSF11,G
Gene,8601,Gene_17515,32363,Gene::8601,RGS20,G
Gene,8602,Gene_17516,32364,Gene::8602,NOP14,G
Gene,8603,Gene_17517,32365,Gene::8603,FAM193A,G
Gene,8604,Gene_17518,32366,Gene::8604,SLC25A12,G
Gene,8605,Gene_17519,32367,Gene::8605,PLA2G4C,G
Gene,8607,Gene_17520,32368,Gene::8607,RUVBL1,G
Gene,8608,Gene_17521,32369,Gene::8608,RDH16,G
Gene,8609,Gene_17522,32370,Gene::8609,KLF7,G
Gene,861,Gene_17523,32371,Gene::861,RUNX1,G
Gene,8611,Gene_17524,32372,Gene::8611,PPAP2A,G
Gene,8612,Gene_17525,32373,Gene::8612,PPAP2C,G
Gene,8613,Gene_17526,32374,Gene::8613,PPAP2B,G
Gene,8614,Gene_17527,32375,Gene::8614,STC2,G
Gene,8615,Gene_17528,32376,Gene::8615,USO1,G
Gene,8618,Gene_17529,32377,Gene::8618,CADPS,G
Gene,862,Gene_17530,32378,Gene::862,RUNX1T1,G
Gene,8620,Gene_17531,32379,Gene::8620,NPFF,G
Gene,8621,Gene_17532,32380,Gene::8621,CDK13,G
Gene,8622,Gene_17533,32381,Gene::8622,PDE8B,G
Gene,8623,Gene_17534,32382,Gene::8623,ASMTL,G
Gene,8624,Gene_17535,32383,Gene::8624,PSMG1,G
Gene,8625,Gene_17536,32384,Gene::8625,RFXANK,G
Gene,8626,Gene_17537,32385,Gene::8626,TP63,G
Gene,8629,Gene_17538,32386,Gene::8629,JRK,G
Gene,863,Gene_17539,32387,Gene::863,CBFA2T3,G
Gene,8630,Gene_17540,32388,Gene::8630,HSD17B6,G
Gene,8631,Gene_17541,32389,Gene::8631,SKAP1,G
Gene,8632,Gene_17542,32390,Gene::8632,DNAH17,G
Gene,8633,Gene_17543,32391,Gene::8633,UNC5C,G
Gene,8634,Gene_17544,32392,Gene::8634,RTCA,G
Gene,8635,Gene_17545,32393,Gene::8635,RNASET2,G
Gene,8636,Gene_17546,32394,Gene::8636,SSNA1,G
Gene,8637,Gene_17547,32395,Gene::8637,EIF4EBP3,G
Gene,8638,Gene_17548,32396,Gene::8638,OASL,G
Gene,8639,Gene_17549,32397,Gene::8639,AOC3,G
Gene,864,Gene_17550,32398,Gene::864,RUNX3,G
Gene,8641,Gene_17551,32399,Gene::8641,PCDHGB4,G
Gene,8642,Gene_17552,32400,Gene::8642,DCHS1,G
Gene,8643,Gene_17553,32401,Gene::8643,PTCH2,G
Gene,8644,Gene_17554,32402,Gene::8644,AKR1C3,G
Gene,8645,Gene_17555,32403,Gene::8645,KCNK5,G
Gene,8646,Gene_17556,32404,Gene::8646,CHRD,G
Gene,8647,Gene_17557,32405,Gene::8647,ABCB11,G
Gene,8648,Gene_17558,32406,Gene::8648,NCOA1,G
Gene,8649,Gene_17559,32407,Gene::8649,LAMTOR3,G
Gene,865,Gene_17560,32408,Gene::865,CBFB,G
Gene,8650,Gene_17561,32409,Gene::8650,NUMB,G
Gene,8651,Gene_17562,32410,Gene::8651,SOCS1,G
Gene,8653,Gene_17563,32411,Gene::8653,DDX3Y,G
Gene,8654,Gene_17564,32412,Gene::8654,PDE5A,G
Gene,8655,Gene_17565,32413,Gene::8655,DYNLL1,G
Gene,8658,Gene_17566,32414,Gene::8658,TNKS,G
Gene,8659,Gene_17567,32415,Gene::8659,ALDH4A1,G
Gene,866,Gene_17568,32416,Gene::866,SERPINA6,G
Gene,8660,Gene_17569,32417,Gene::8660,IRS2,G
Gene,8661,Gene_17570,32418,Gene::8661,EIF3A,G
Gene,86614,Gene_17571,32419,Gene::86614,HSFY1,G
Gene,8662,Gene_17572,32420,Gene::8662,EIF3B,G
Gene,8663,Gene_17573,32421,Gene::8663,EIF3C,G
Gene,8664,Gene_17574,32422,Gene::8664,EIF3D,G
Gene,8665,Gene_17575,32423,Gene::8665,EIF3F,G
Gene,8666,Gene_17576,32424,Gene::8666,EIF3G,G
Gene,8667,Gene_17577,32425,Gene::8667,EIF3H,G
Gene,8668,Gene_17578,32426,Gene::8668,EIF3I,G
Gene,8669,Gene_17579,32427,Gene::8669,EIF3J,G
Gene,867,Gene_17580,32428,Gene::867,CBL,G
Gene,8671,Gene_17581,32429,Gene::8671,SLC4A4,G
Gene,8672,Gene_17582,32430,Gene::8672,EIF4G3,G
Gene,8673,Gene_17583,32431,Gene::8673,VAMP8,G
Gene,8674,Gene_17584,32432,Gene::8674,VAMP4,G
Gene,8675,Gene_17585,32433,Gene::8675,STX16,G
Gene,8676,Gene_17586,32434,Gene::8676,STX11,G
Gene,8677,Gene_17587,32435,Gene::8677,STX10,G
Gene,8678,Gene_17588,32436,Gene::8678,BECN1,G
Gene,868,Gene_17589,32437,Gene::868,CBLB,G
Gene,8681,Gene_17590,32438,Gene::8681,JMJD7-PLA2G4B,G
Gene,8682,Gene_17591,32439,Gene::8682,PEA15,G
Gene,8683,Gene_17592,32440,Gene::8683,SRSF9,G
Gene,8685,Gene_17593,32441,Gene::8685,MARCO,G
Gene,8687,Gene_17594,32442,Gene::8687,KRT38,G
Gene,8688,Gene_17595,32443,Gene::8688,KRT37,G
Gene,8689,Gene_17596,32444,Gene::8689,KRT36,G
Gene,869,Gene_17597,32445,Gene::869,CBLN1,G
Gene,8690,Gene_17598,32446,Gene::8690,JRKL,G
Gene,8692,Gene_17599,32447,Gene::8692,HYAL2,G
Gene,8693,Gene_17600,32448,Gene::8693,GALNT4,G
Gene,8694,Gene_17601,32449,Gene::8694,DGAT1,G
Gene,8697,Gene_17602,32450,Gene::8697,CDC23,G
Gene,8698,Gene_17603,32451,Gene::8698,S1PR4,G
Gene,87,Gene_17604,32452,Gene::87,ACTN1,G
Gene,8701,Gene_17605,32453,Gene::8701,DNAH11,G
Gene,8702,Gene_17606,32454,Gene::8702,B4GALT4,G
Gene,8703,Gene_17607,32455,Gene::8703,B4GALT3,G
Gene,8704,Gene_17608,32456,Gene::8704,B4GALT2,G
Gene,8705,Gene_17609,32457,Gene::8705,B3GALT4,G
Gene,8706,Gene_17610,32458,Gene::8706,B3GALNT1,G
Gene,8707,Gene_17611,32459,Gene::8707,B3GALT2,G
Gene,8708,Gene_17612,32460,Gene::8708,B3GALT1,G
Gene,871,Gene_17613,32461,Gene::871,SERPINH1,G
Gene,8710,Gene_17614,32462,Gene::8710,SERPINB7,G
Gene,8711,Gene_17615,32463,Gene::8711,TNK1,G
Gene,8712,Gene_17616,32464,Gene::8712,PAGE1,G
Gene,8714,Gene_17617,32465,Gene::8714,ABCC3,G
Gene,8715,Gene_17618,32466,Gene::8715,NOL4,G
Gene,8717,Gene_17619,32467,Gene::8717,TRADD,G
Gene,87178,Gene_17620,32468,Gene::87178,PNPT1,G
Gene,8718,Gene_17621,32469,Gene::8718,TNFRSF25,G
Gene,8720,Gene_17622,32470,Gene::8720,MBTPS1,G
Gene,8721,Gene_17623,32471,Gene::8721,EDF1,G
Gene,8722,Gene_17624,32472,Gene::8722,CTSF,G
Gene,8723,Gene_17625,32473,Gene::8723,SNX4,G
Gene,8724,Gene_17626,32474,Gene::8724,SNX3,G
Gene,8725,Gene_17627,32475,Gene::8725,URI1,G
Gene,8726,Gene_17628,32476,Gene::8726,EED,G
Gene,8727,Gene_17629,32477,Gene::8727,CTNNAL1,G
Gene,8728,Gene_17630,32478,Gene::8728,ADAM19,G
Gene,8729,Gene_17631,32479,Gene::8729,GBF1,G
Gene,873,Gene_17632,32480,Gene::873,CBR1,G
Gene,8731,Gene_17633,32481,Gene::8731,RNMT,G
Gene,8732,Gene_17634,32482,Gene::8732,RNGTT,G
Gene,8733,Gene_17635,32483,Gene::8733,GPAA1,G
Gene,8735,Gene_17636,32484,Gene::8735,MYH13,G
Gene,8736,Gene_17637,32485,Gene::8736,MYOM1,G
Gene,8737,Gene_17638,32486,Gene::8737,RIPK1,G
Gene,8738,Gene_17639,32487,Gene::8738,CRADD,G
Gene,8739,Gene_17640,32488,Gene::8739,HRK,G
Gene,874,Gene_17641,32489,Gene::874,CBR3,G
Gene,8740,Gene_17642,32490,Gene::8740,TNFSF14,G
Gene,8741,Gene_17643,32491,Gene::8741,TNFSF13,G
Gene,8742,Gene_17644,32492,Gene::8742,TNFSF12,G
Gene,8743,Gene_17645,32493,Gene::8743,TNFSF10,G
Gene,8744,Gene_17646,32494,Gene::8744,TNFSF9,G
Gene,8745,Gene_17647,32495,Gene::8745,ADAM23,G
Gene,8747,Gene_17648,32496,Gene::8747,ADAM21,G
Gene,8748,Gene_17649,32497,Gene::8748,ADAM20,G
Gene,8749,Gene_17650,32498,Gene::8749,ADAM18,G
Gene,875,Gene_17651,32499,Gene::875,CBS,G
Gene,8751,Gene_17652,32500,Gene::8751,ADAM15,G
Gene,8754,Gene_17653,32501,Gene::8754,ADAM9,G
Gene,8756,Gene_17654,32502,Gene::8756,ADAM7,G
Gene,8760,Gene_17655,32503,Gene::8760,CDS2,G
Gene,8761,Gene_17656,32504,Gene::8761,PABPC4,G
Gene,8763,Gene_17657,32505,Gene::8763,CD164,G
Gene,8764,Gene_17658,32506,Gene::8764,TNFRSF14,G
Gene,8766,Gene_17659,32507,Gene::8766,RAB11A,G
Gene,8767,Gene_17660,32508,Gene::8767,RIPK2,G
Gene,8771,Gene_17661,32509,Gene::8771,TNFRSF6B,G
Gene,8772,Gene_17662,32510,Gene::8772,FADD,G
Gene,8773,Gene_17663,32511,Gene::8773,SNAP23,G
Gene,8774,Gene_17664,32512,Gene::8774,NAPG,G
Gene,8775,Gene_17665,32513,Gene::8775,NAPA,G
Gene,8776,Gene_17666,32514,Gene::8776,MTMR1,G
Gene,87769,Gene_17667,32515,Gene::87769,GGACT,G
Gene,8777,Gene_17668,32516,Gene::8777,MPDZ,G
Gene,8778,Gene_17669,32517,Gene::8778,SIGLEC5,G
Gene,8780,Gene_17670,32518,Gene::8780,RIOK3,G
Gene,8784,Gene_17671,32519,Gene::8784,TNFRSF18,G
Gene,8785,Gene_17672,32520,Gene::8785,MATN4,G
Gene,8786,Gene_17673,32521,Gene::8786,RGS11,G
Gene,8787,Gene_17674,32522,Gene::8787,RGS9,G
Gene,8788,Gene_17675,32523,Gene::8788,DLK1,G
Gene,8789,Gene_17676,32524,Gene::8789,FBP2,G
Gene,8790,Gene_17677,32525,Gene::8790,FPGT,G
Gene,8792,Gene_17678,32526,Gene::8792,TNFRSF11A,G
Gene,8793,Gene_17679,32527,Gene::8793,TNFRSF10D,G
Gene,8794,Gene_17680,32528,Gene::8794,TNFRSF10C,G
Gene,8795,Gene_17681,32529,Gene::8795,TNFRSF10B,G
Gene,8796,Gene_17682,32530,Gene::8796,SCEL,G
Gene,8797,Gene_17683,32531,Gene::8797,TNFRSF10A,G
Gene,8798,Gene_17684,32532,Gene::8798,DYRK4,G
Gene,8799,Gene_17685,32533,Gene::8799,PEX11B,G
Gene,88,Gene_17686,32534,Gene::88,ACTN2,G
Gene,8800,Gene_17687,32535,Gene::8800,PEX11A,G
Gene,8801,Gene_17688,32536,Gene::8801,SUCLG2,G
Gene,8802,Gene_17689,32537,Gene::8802,SUCLG1,G
Gene,8803,Gene_17690,32538,Gene::8803,SUCLA2,G
Gene,8804,Gene_17691,32539,Gene::8804,CREG1,G
Gene,8805,Gene_17692,32540,Gene::8805,TRIM24,G
Gene,8807,Gene_17693,32541,Gene::8807,IL18RAP,G
Gene,8808,Gene_17694,32542,Gene::8808,IL1RL2,G
Gene,8809,Gene_17695,32543,Gene::8809,IL18R1,G
Gene,881,Gene_17696,32544,Gene::881,CCIN,G
Gene,8811,Gene_17697,32545,Gene::8811,GALR2,G
Gene,8812,Gene_17698,32546,Gene::8812,CCNK,G
Gene,8813,Gene_17699,32547,Gene::8813,DPM1,G
Gene,8814,Gene_17700,32548,Gene::8814,CDKL1,G
Gene,8815,Gene_17701,32549,Gene::8815,BANF1,G
Gene,8816,Gene_17702,32550,Gene::8816,DCAF5,G
Gene,8817,Gene_17703,32551,Gene::8817,FGF18,G
Gene,8818,Gene_17704,32552,Gene::8818,DPM2,G
Gene,8819,Gene_17705,32553,Gene::8819,SAP30,G
Gene,8820,Gene_17706,32554,Gene::8820,HESX1,G
Gene,8821,Gene_17707,32555,Gene::8821,INPP4B,G
Gene,8822,Gene_17708,32556,Gene::8822,FGF17,G
Gene,8823,Gene_17709,32557,Gene::8823,FGF16,G
Gene,8824,Gene_17710,32558,Gene::8824,CES2,G
Gene,8825,Gene_17711,32559,Gene::8825,LIN7A,G
Gene,8826,Gene_17712,32560,Gene::8826,IQGAP1,G
Gene,8828,Gene_17713,32561,Gene::8828,NRP2,G
Gene,8829,Gene_17714,32562,Gene::8829,NRP1,G
Gene,883,Gene_17715,32563,Gene::883,CCBL1,G
Gene,8831,Gene_17716,32564,Gene::8831,SYNGAP1,G
Gene,8832,Gene_17717,32565,Gene::8832,CD84,G
Gene,8833,Gene_17718,32566,Gene::8833,GMPS,G
Gene,8834,Gene_17719,32567,Gene::8834,TMEM11,G
Gene,8835,Gene_17720,32568,Gene::8835,SOCS2,G
Gene,8836,Gene_17721,32569,Gene::8836,GGH,G
Gene,8837,Gene_17722,32570,Gene::8837,CFLAR,G
Gene,8838,Gene_17723,32571,Gene::8838,WISP3,G
Gene,8839,Gene_17724,32572,Gene::8839,WISP2,G
Gene,8840,Gene_17725,32573,Gene::8840,WISP1,G
Gene,8841,Gene_17726,32574,Gene::8841,HDAC3,G
Gene,8842,Gene_17727,32575,Gene::8842,PROM1,G
Gene,8843,Gene_17728,32576,Gene::8843,HCAR3,G
Gene,8844,Gene_17729,32577,Gene::8844,KSR1,G
Gene,88455,Gene_17730,32578,Gene::88455,ANKRD13A,G
Gene,8846,Gene_17731,32579,Gene::8846,ALKBH1,G
Gene,8848,Gene_17732,32580,Gene::8848,TSC22D1,G
Gene,885,Gene_17733,32581,Gene::885,CCK,G
