source,metaedge,target,source_global_id,target_global_id,metaedge_global_id,source_local_id,source_metanode,target_local_id,target_metanode,source_identifier,source_name,source_abbreviation,target_identifier,target_name,target_abbreviation
Compound::DB01002,CmC,Compound::DB00388,14024,13437,24,Compound_852,Compound,Compound_265,Compound,DB01002,Levobupivacaine,C,DB00388,Phenylephrine,C
Compound::DB01048,CmC,Compound::DB00495,14067,13538,24,Compound_895,Compound,Compound_366,Compound,DB01048,Abacavir,C,DB00495,Zidovudine,C
Compound::DB01362,CmC,Compound::DB01249,14326,14260,24,Compound_1154,Compound,Compound_1088,Compound,DB01362,Iohexol,C,DB01249,Iodixanol,C
Compound::DB01248,CmC,Compound::DB00441,14259,13487,24,Compound_1087,Compound,Compound_315,Compound,DB01248,Docetaxel,C,DB00441,Gemcitabine,C
Compound::DB06802,CmC,Compound::DB06781,14596,14592,24,Compound_1424,Compound,Compound_1420,Compound,DB06802,Nepafenac,C,DB06781,Difluprednate,C
Compound::DB01083,CmC,Compound::DB01296,14100,14288,24,Compound_928,Compound,Compound_1116,Compound,DB01083,Orlistat,C,DB01296,Glucosamine,C
Compound::DB01238,CmC,Compound::DB06228,14249,14527,24,Compound_1077,Compound,Compound_1355,Compound,DB01238,Aripiprazole,C,DB06228,Rivaroxaban,C
Compound::DB00297,CmC,Compound::DB00814,13353,13845,24,Compound_181,Compound,Compound_673,Compound,DB00297,Bupivacaine,C,DB00814,Meloxicam,C
Compound::DB00744,CmC,Compound::DB00482,13777,13525,24,Compound_605,Compound,Compound_353,Compound,DB00744,Zileuton,C,DB00482,Celecoxib,C
Compound::DB00734,CmC,Compound::DB06155,13767,14515,24,Compound_595,Compound,Compound_1343,Compound,DB00734,Risperidone,C,DB06155,Rimonabant,C
Compound::DB00381,CmC,Compound::DB00841,13432,13871,24,Compound_260,Compound,Compound_699,Compound,DB00381,Amlodipine,C,DB00841,Dobutamine,C
Compound::DB00633,CmC,Compound::DB00818,13668,13849,24,Compound_496,Compound,Compound_677,Compound,DB00633,Dexmedetomidine,C,DB00818,Propofol,C
Compound::DB00399,CmC,Compound::DB00877,13448,13906,24,Compound_276,Compound,Compound_734,Compound,DB00399,Zoledronate,C,DB00877,Sirolimus,C
Compound::DB00887,CmC,Compound::DB06292,13915,14537,24,Compound_743,Compound,Compound_1365,Compound,DB00887,Bumetanide,C,DB06292,Dapagliflozin,C
Compound::DB06213,CmC,Compound::DB00789,14524,13820,24,Compound_1352,Compound,Compound_648,Compound,DB06213,Regadenoson,C,DB00789,Gadopentetate dimeglumine,C
Compound::DB06335,CmC,Compound::DB00203,14538,13261,24,Compound_1366,Compound,Compound_89,Compound,DB06335,Saxagliptin,C,DB00203,Sildenafil,C
Compound::DB00555,CmC,Compound::DB01202,13592,14214,24,Compound_420,Compound,Compound_1042,Compound,DB00555,Lamotrigine,C,DB01202,Levetiracetam,C
Compound::DB00186,CmC,Compound::DB00652,13245,13686,24,Compound_73,Compound,Compound_514,Compound,DB00186,Lorazepam,C,DB00652,Pentazocine,C
Compound::DB00544,CmC,Compound::DB00218,13581,13276,24,Compound_409,Compound,Compound_104,Compound,DB00544,Fluorouracil,C,DB00218,Moxifloxacin,C
Compound::DB00625,CmC,Compound::DB00503,13660,13546,24,Compound_488,Compound,Compound_374,Compound,DB00625,Efavirenz,C,DB00503,Ritonavir,C
Compound::DB00178,CmC,Compound::DB00437,13237,13484,24,Compound_65,Compound,Compound_312,Compound,DB00178,Ramipril,C,DB00437,Allopurinol,C
Compound::DB06155,CmC,Compound::DB04876,14515,14479,24,Compound_1343,Compound,Compound_1307,Compound,DB06155,Rimonabant,C,DB04876,Vildagliptin,C
Compound::DB00675,CmC,Compound::DB00539,13709,13576,24,Compound_537,Compound,Compound_404,Compound,DB00675,Tamoxifen,C,DB00539,Toremifene,C
Compound::DB00860,CmC,Compound::DB00399,13889,13448,24,Compound_717,Compound,Compound_276,Compound,DB00860,Prednisolone,C,DB00399,Zoledronate,C
Compound::DB00530,CmC,Compound::DB00643,13569,13677,24,Compound_397,Compound,Compound_505,Compound,DB00530,Erlotinib,C,DB00643,Mebendazole,C
Compound::DB06817,CmC,Compound::DB00709,14603,13742,24,Compound_1431,Compound,Compound_570,Compound,DB06817,Raltegravir,C,DB00709,Lamivudine,C
Compound::DB00563,CmC,Compound::DB00698,13600,13732,24,Compound_428,Compound,Compound_560,Compound,DB00563,Methotrexate,C,DB00698,Nitrofurantoin,C
Compound::DB00477,CmC,Compound::DB00331,13520,13385,24,Compound_348,Compound,Compound_213,Compound,DB00477,Chlorpromazine,C,DB00331,Metformin,C
Compound::DB00728,CmC,Compound::DB01400,13761,14346,24,Compound_589,Compound,Compound_1174,Compound,DB00728,Rocuronium,C,DB01400,Neostigmine,C
Compound::DB00709,CmC,Compound::DB06817,13742,14603,24,Compound_570,Compound,Compound_1431,Compound,DB00709,Lamivudine,C,DB06817,Raltegravir,C
Compound::DB01211,CmC,Compound::DB01060,14223,14078,24,Compound_1051,Compound,Compound_906,Compound,DB01211,Clarithromycin,C,DB01060,Amoxicillin,C
Compound::DB01137,CmC,Compound::DB01045,14152,14064,24,Compound_980,Compound,Compound_892,Compound,DB01137,Levofloxacin,C,DB01045,Rifampicin,C
Compound::DB01041,CmC,Compound::DB00399,14060,13448,24,Compound_888,Compound,Compound_276,Compound,DB01041,Thalidomide,C,DB00399,Zoledronate,C
Compound::DB00297,CmC,Compound::DB00668,13353,13702,24,Compound_181,Compound,Compound_530,Compound,DB00297,Bupivacaine,C,DB00668,Epinephrine,C
Compound::DB00575,CmC,Compound::DB00182,13611,13241,24,Compound_439,Compound,Compound_69,Compound,DB00575,Clonidine,C,DB00182,Amphetamine,C
Compound::DB00381,CmC,Compound::DB04861,13432,14476,24,Compound_260,Compound,Compound_1304,Compound,DB00381,Amlodipine,C,DB04861,Nebivolol,C
Compound::DB00688,CmC,Compound::DB00635,13722,13670,24,Compound_550,Compound,Compound_498,Compound,DB00688,Mycophenolate mofetil,C,DB00635,Prednisone,C
Compound::DB01083,CmC,Compound::DB00512,14100,13552,24,Compound_928,Compound,Compound_380,Compound,DB01083,Orlistat,C,DB00512,Vancomycin,C
Compound::DB01234,CmC,Compound::DB00755,14245,13788,24,Compound_1073,Compound,Compound_616,Compound,DB01234,Dexamethasone,C,DB00755,Tretinoin,C
Compound::DB08871,CmC,Compound::DB00762,14642,13795,24,Compound_1470,Compound,Compound_623,Compound,DB08871,Eribulin,C,DB00762,Irinotecan,C
Compound::DB00497,CmC,Compound::DB00316,13540,13371,24,Compound_368,Compound,Compound_199,Compound,DB00497,Oxycodone,C,DB00316,Acetaminophen,C
Compound::DB00325,CmC,Compound::DB00388,13380,13437,24,Compound_208,Compound,Compound_265,Compound,DB00325,Nitroprusside,C,DB00388,Phenylephrine,C
Compound::DB00482,CmC,Compound::DB00275,13525,13331,24,Compound_353,Compound,Compound_159,Compound,DB00482,Celecoxib,C,DB00275,Olmesartan,C
Compound::DB00091,CmC,Compound::DB01098,13175,14115,24,Compound_3,Compound,Compound_943,Compound,DB00091,Cyclosporine,C,DB01098,Rosuvastatin,C
Compound::DB08930,CmC,Compound::DB00300,14669,13356,24,Compound_1497,Compound,Compound_184,Compound,DB08930,Dolutegravir,C,DB00300,Tenofovir,C
Compound::DB00544,CmC,Compound::DB00322,13581,13377,24,Compound_409,Compound,Compound_205,Compound,DB00544,Fluorouracil,C,DB00322,Floxuridine,C
Compound::DB00654,CmC,Compound::DB00443,13688,13489,24,Compound_516,Compound,Compound_317,Compound,DB00654,Latanoprost,C,DB00443,Betamethasone,C
Compound::DB00571,CmC,Compound::DB00457,13608,13502,24,Compound_436,Compound,Compound_330,Compound,DB00571,Propranolol,C,DB00457,Prazosin,C
Compound::DB00398,CmC,Compound::DB04845,13447,14474,24,Compound_275,Compound,Compound_1302,Compound,DB00398,Sorafenib,C,DB04845,Ixabepilone,C
Compound::DB00740,CmC,Compound::DB05266,13773,14503,24,Compound_601,Compound,Compound_1331,Compound,DB00740,Riluzole,C,DB05266,Ibudilast,C
Compound::DB00741,CmC,Compound::DB00994,13774,14016,24,Compound_602,Compound,Compound_844,Compound,DB00741,Hydrocortisone,C,DB00994,Neomycin,C
Compound::DB06292,CmC,Compound::DB00682,14537,13716,24,Compound_1365,Compound,Compound_544,Compound,DB06292,Dapagliflozin,C,DB00682,Warfarin,C
Compound::DB01117,CmC,Compound::DB00361,14133,13414,24,Compound_961,Compound,Compound_242,Compound,DB01117,Atovaquone,C,DB00361,Vinorelbine,C
Compound::DB01234,CmC,Compound::DB00741,14245,13774,24,Compound_1073,Compound,Compound_602,Compound,DB01234,Dexamethasone,C,DB00741,Hydrocortisone,C
Compound::DB00904,CmC,Compound::DB00472,13930,13515,24,Compound_758,Compound,Compound_343,Compound,DB00904,Ondansetron,C,DB00472,Fluoxetine,C
Compound::DB00091,CmC,Compound::DB01609,13175,14425,24,Compound_3,Compound,Compound_1253,Compound,DB00091,Cyclosporine,C,DB01609,Deferasirox,C
Compound::DB01175,CmC,Compound::DB00334,14188,13388,24,Compound_1016,Compound,Compound_216,Compound,DB01175,Escitalopram,C,DB00334,Olanzapine,C
Compound::DB00300,CmC,Compound::DB01265,13356,14274,24,Compound_184,Compound,Compound_1102,Compound,DB00300,Tenofovir,C,DB01265,Telbivudine,C
Compound::DB00207,CmC,Compound::DB01212,13265,14224,24,Compound_93,Compound,Compound_1052,Compound,DB00207,Azithromycin,C,DB01212,Ceftriaxone,C
Compound::DB01611,CmC,Compound::DB00207,14427,13265,24,Compound_1255,Compound,Compound_93,Compound,DB01611,Hydroxychloroquine,C,DB00207,Azithromycin,C
Compound::DB00768,CmC,Compound::DB00963,13800,13987,24,Compound_628,Compound,Compound_815,Compound,DB00768,Olopatadine,C,DB00963,Bromfenac,C
Compound::DB00530,CmC,Compound::DB00441,13569,13487,24,Compound_397,Compound,Compound_315,Compound,DB00530,Erlotinib,C,DB00441,Gemcitabine,C
Compound::DB00328,CmC,Compound::DB08899,13383,14655,24,Compound_211,Compound,Compound_1483,Compound,DB00328,Indomethacin,C,DB08899,Enzalutamide,C
Compound::DB00712,CmC,Compound::DB00316,13745,13371,24,Compound_573,Compound,Compound_199,Compound,DB00712,Flurbiprofen,C,DB00316,Acetaminophen,C
Compound::DB01205,CmC,Compound::DB01183,14217,14196,24,Compound_1045,Compound,Compound_1024,Compound,DB01205,Flumazenil,C,DB01183,Naloxone,C
Compound::DB06155,CmC,Compound::DB00973,14515,13995,24,Compound_1343,Compound,Compound_823,Compound,DB06155,Rimonabant,C,DB00973,Ezetimibe,C
Compound::DB00747,CmC,Compound::DB00465,13780,13509,24,Compound_608,Compound,Compound_337,Compound,DB00747,Scopolamine,C,DB00465,Ketorolac,C
Compound::DB00264,CmC,Compound::DB00999,13321,14021,24,Compound_149,Compound,Compound_849,Compound,DB00264,Metoprolol,C,DB00999,Hydrochlorothiazide,C
Compound::DB01597,CmC,Compound::DB00760,14413,13793,24,Compound_1241,Compound,Compound_621,Compound,DB01597,Cilastatin,C,DB00760,Meropenem,C
Compound::DB00727,CmC,Compound::DB00398,13760,13447,24,Compound_588,Compound,Compound_275,Compound,DB00727,Nitroglycerin,C,DB00398,Sorafenib,C
Compound::DB01076,CmC,Compound::DB08816,14094,14624,24,Compound_922,Compound,Compound_1452,Compound,DB01076,Atorvastatin,C,DB08816,Ticagrelor,C
Compound::DB00126,CmC,Compound::DB00130,13188,13192,24,Compound_16,Compound,Compound_20,Compound,DB00126,Vitamin C,C,DB00130,L-Glutamine,C
Compound::DB00541,CmC,Compound::DB00643,13578,13677,24,Compound_406,Compound,Compound_505,Compound,DB00541,Vincristine,C,DB00643,Mebendazole,C
Compound::DB00683,CmC,Compound::DB08873,13717,14643,24,Compound_545,Compound,Compound_1471,Compound,DB00683,Midazolam,C,DB08873,Boceprevir,C
Compound::DB01320,CmC,Compound::DB01068,14295,14086,24,Compound_1123,Compound,Compound_914,Compound,DB01320,Fosphenytoin,C,DB01068,Clonazepam,C
Compound::DB00586,CmC,Compound::DB06623,13621,14548,24,Compound_449,Compound,Compound_1376,Compound,DB00586,Diclofenac,C,DB06623,Flupirtine,C
Compound::DB00544,CmC,Compound::DB00762,13581,13795,24,Compound_409,Compound,Compound_623,Compound,DB00544,Fluorouracil,C,DB00762,Irinotecan,C
Compound::DB06151,CmC,Compound::DB01001,14514,14023,24,Compound_1342,Compound,Compound_851,Compound,DB06151,Acetylcysteine,C,DB01001,Salbutamol,C
Compound::DB06237,CmC,Compound::DB00727,14528,13760,24,Compound_1356,Compound,Compound_588,Compound,DB06237,Avanafil,C,DB00727,Nitroglycerin,C
Compound::DB01586,CmC,Compound::DB00254,14403,13311,24,Compound_1231,Compound,Compound_139,Compound,DB01586,Ursodeoxycholic acid,C,DB00254,Doxycycline,C
Compound::DB01248,CmC,Compound::DB06800,14259,14595,24,Compound_1087,Compound,Compound_1423,Compound,DB01248,Docetaxel,C,DB06800,Methylnaltrexone,C
Compound::DB00697,CmC,Compound::DB00745,13731,13778,24,Compound_559,Compound,Compound_606,Compound,DB00697,Tizanidine,C,DB00745,Modafinil,C
Compound::DB01072,CmC,Compound::DB00709,14090,13742,24,Compound_918,Compound,Compound_570,Compound,DB01072,Atazanavir,C,DB00709,Lamivudine,C
Compound::DB01008,CmC,Compound::DB01042,14030,14061,24,Compound_858,Compound,Compound_889,Compound,DB01008,Busulfan,C,DB01042,Melphalan,C
Compound::DB01254,CmC,Compound::DB00643,14265,13677,24,Compound_1093,Compound,Compound_505,Compound,DB01254,Dasatinib,C,DB00643,Mebendazole,C
Compound::DB00899,CmC,Compound::DB01189,13926,14201,24,Compound_754,Compound,Compound_1029,Compound,DB00899,Remifentanil,C,DB01189,Desflurane,C
Compound::DB06292,CmC,Compound::DB00390,14537,13439,24,Compound_1365,Compound,Compound_267,Compound,DB06292,Dapagliflozin,C,DB00390,Digoxin,C
Compound::DB00916,CmC,Compound::DB01190,13942,14202,24,Compound_770,Compound,Compound_1030,Compound,DB00916,Metronidazole,C,DB01190,Clindamycin,C
Compound::DB01054,CmC,Compound::DB00335,14072,13389,24,Compound_900,Compound,Compound_217,Compound,DB01054,Nitrendipine,C,DB00335,Atenolol,C
Compound::DB00519,CmC,Compound::DB00661,13559,13695,24,Compound_387,Compound,Compound_523,Compound,DB00519,Trandolapril,C,DB00661,Verapamil,C
Compound::DB00877,CmC,Compound::DB01590,13906,14407,24,Compound_734,Compound,Compound_1235,Compound,DB00877,Sirolimus,C,DB01590,Everolimus,C
Compound::DB01236,CmC,Compound::DB00818,14247,13849,24,Compound_1075,Compound,Compound_677,Compound,DB01236,Sevoflurane,C,DB00818,Propofol,C
Compound::DB00755,CmC,Compound::DB01169,13788,14182,24,Compound_616,Compound,Compound_1010,Compound,DB00755,Tretinoin,C,DB01169,Arsenic trioxide,C
Compound::DB00819,CmC,Compound::DB06151,13850,14514,24,Compound_678,Compound,Compound_1342,Compound,DB00819,Acetazolamide,C,DB06151,Acetylcysteine,C
Compound::DB00668,CmC,Compound::DB00281,13702,13337,24,Compound_530,Compound,Compound_165,Compound,DB00668,Epinephrine,C,DB00281,Lidocaine,C
Compound::DB01118,CmC,Compound::DB00243,14134,13300,24,Compound_962,Compound,Compound_128,Compound,DB01118,Amiodarone,C,DB00243,Ranolazine,C
Compound::DB01114,CmC,Compound::DB00318,14130,13373,24,Compound_958,Compound,Compound_201,Compound,DB01114,Chlorphenamine,C,DB00318,Codeine,C
Compound::DB00213,CmC,Compound::DB06695,13271,14555,24,Compound_99,Compound,Compound_1383,Compound,DB00213,Pantoprazole,C,DB06695,Dabigatran etexilate,C
Compound::DB00790,CmC,Compound::DB01076,13821,14094,24,Compound_649,Compound,Compound_922,Compound,DB00790,Perindopril,C,DB01076,Atorvastatin,C
Compound::DB01137,CmC,Compound::DB00635,14152,13670,24,Compound_980,Compound,Compound_498,Compound,DB01137,Levofloxacin,C,DB00635,Prednisone,C
Compound::DB00512,CmC,Compound::DB00438,13552,13485,24,Compound_380,Compound,Compound_313,Compound,DB00512,Vancomycin,C,DB00438,Ceftazidime,C
Compound::DB01045,CmC,Compound::DB08874,14064,14644,24,Compound_892,Compound,Compound_1472,Compound,DB01045,Rifampicin,C,DB08874,Fidaxomicin,C
Compound::DB00997,CmC,Compound::DB00762,14019,13795,24,Compound_847,Compound,Compound_623,Compound,DB00997,Doxorubicin,C,DB00762,Irinotecan,C
Compound::DB08916,CmC,Compound::DB00441,14666,13487,24,Compound_1494,Compound,Compound_315,Compound,DB08916,Afatinib,C,DB00441,Gemcitabine,C
Compound::DB06151,CmC,Compound::DB00145,14514,13206,24,Compound_1342,Compound,Compound_34,Compound,DB06151,Acetylcysteine,C,DB00145,Glycine,C
Compound::DB01203,CmC,Compound::DB00983,14215,14005,24,Compound_1043,Compound,Compound_833,Compound,DB01203,Nadolol,C,DB00983,Formoterol,C
Compound::DB01222,CmC,Compound::DB00983,14234,14005,24,Compound_1062,Compound,Compound_833,Compound,DB01222,Budesonide,C,DB00983,Formoterol,C
Compound::DB00916,CmC,Compound::DB00446,13942,13492,24,Compound_770,Compound,Compound_320,Compound,DB00916,Metronidazole,C,DB00446,Chloramphenicol,C
Compound::DB00736,CmC,Compound::DB00134,13769,13196,24,Compound_597,Compound,Compound_24,Compound,DB00736,Esomeprazole,C,DB00134,L-Methionine,C
Compound::DB01393,CmC,Compound::DB00861,14339,13890,24,Compound_1167,Compound,Compound_718,Compound,DB01393,Bezafibrate,C,DB00861,Diflunisal,C
Compound::DB00399,CmC,Compound::DB01217,13448,14229,24,Compound_276,Compound,Compound_1057,Compound,DB00399,Zoledronate,C,DB01217,Anastrozole,C
Compound::DB01248,CmC,Compound::DB00445,14259,13491,24,Compound_1087,Compound,Compound_319,Compound,DB01248,Docetaxel,C,DB00445,Epirubicin,C
Compound::DB01217,CmC,Compound::DB06699,14229,14559,24,Compound_1057,Compound,Compound_1387,Compound,DB01217,Anastrozole,C,DB06699,Degarelix,C
Compound::DB01166,CmC,Compound::DB00843,14179,13873,24,Compound_1007,Compound,Compound_701,Compound,DB01166,Cilostazol,C,DB00843,Donepezil,C
Compound::DB01128,CmC,Compound::DB00481,14144,13524,24,Compound_972,Compound,Compound_352,Compound,DB01128,Bicalutamide,C,DB00481,Raloxifene,C
Compound::DB00851,CmC,Compound::DB00997,13880,14019,24,Compound_708,Compound,Compound_847,Compound,DB00851,Dacarbazine,C,DB00997,Doxorubicin,C
Compound::DB00927,CmC,Compound::DB00712,13952,13745,24,Compound_780,Compound,Compound_573,Compound,DB00927,Famotidine,C,DB00712,Flurbiprofen,C
Compound::DB00489,CmC,Compound::DB01195,13532,14207,24,Compound_360,Compound,Compound_1035,Compound,DB00489,Sotalol,C,DB01195,Flecainide,C
Compound::DB01590,CmC,Compound::DB00305,14407,13361,24,Compound_1235,Compound,Compound_189,Compound,DB01590,Everolimus,C,DB00305,Mitomycin,C
Compound::DB00492,CmC,Compound::DB00381,13535,13432,24,Compound_363,Compound,Compound_260,Compound,DB00492,Fosinopril,C,DB00381,Amlodipine,C
Compound::DB01101,CmC,Compound::DB02546,14118,14448,24,Compound_946,Compound,Compound_1276,Compound,DB01101,Capecitabine,C,DB02546,Vorinostat,C
Compound::DB01076,CmC,Compound::DB00165,14094,13224,24,Compound_922,Compound,Compound_52,Compound,DB01076,Atorvastatin,C,DB00165,Pyridoxine,C
Compound::DB00273,CmC,Compound::DB01156,13329,14170,24,Compound_157,Compound,Compound_998,Compound,DB00273,Topiramate,C,DB01156,Bupropion,C
Compound::DB00790,CmC,Compound::DB00808,13821,13839,24,Compound_649,Compound,Compound_667,Compound,DB00790,Perindopril,C,DB00808,Indapamide,C
Compound::DB02959,CmC,Compound::DB00150,14451,13211,24,Compound_1279,Compound,Compound_39,Compound,DB02959,Oxitriptan,C,DB00150,L-Tryptophan,C
Compound::DB00313,CmC,Compound::DB00514,13368,13554,24,Compound_196,Compound,Compound_382,Compound,DB00313,Valproic Acid,C,DB00514,Dextromethorphan,C
Compound::DB08911,CmC,Compound::DB01590,14663,14407,24,Compound_1491,Compound,Compound_1235,Compound,DB08911,Trametinib,C,DB01590,Everolimus,C
Compound::DB00860,CmC,Compound::DB00537,13889,13574,24,Compound_717,Compound,Compound_402,Compound,DB00860,Prednisolone,C,DB00537,Ciprofloxacin,C
Compound::DB06589,CmC,Compound::DB01030,14542,14051,24,Compound_1370,Compound,Compound_879,Compound,DB06589,Pazopanib,C,DB01030,Topotecan,C
Compound::DB03166,CmC,Compound::DB01123,14453,14139,24,Compound_1281,Compound,Compound_967,Compound,DB03166,Acetic acid,C,DB01123,Proflavine,C
Compound::DB00706,CmC,Compound::DB06267,13739,14531,24,Compound_567,Compound,Compound_1359,Compound,DB00706,Tamsulosin,C,DB06267,Udenafil,C
Compound::DB01590,CmC,Compound::DB01006,14407,14028,24,Compound_1235,Compound,Compound_856,Compound,DB01590,Everolimus,C,DB01006,Letrozole,C
Compound::DB01098,CmC,Compound::DB00175,14115,13234,24,Compound_943,Compound,Compound_62,Compound,DB01098,Rosuvastatin,C,DB00175,Pravastatin,C
Compound::DB00994,CmC,Compound::DB00781,14016,13813,24,Compound_844,Compound,Compound_641,Compound,DB00994,Neomycin,C,DB00781,Polymyxin B Sulfate,C
Compound::DB01098,CmC,Compound::DB00758,14115,13791,24,Compound_943,Compound,Compound_619,Compound,DB01098,Rosuvastatin,C,DB00758,Clopidogrel,C
Compound::DB00270,CmC,Compound::DB01367,13326,14330,24,Compound_154,Compound,Compound_1158,Compound,DB00270,Isradipine,C,DB01367,Rasagiline,C
Compound::DB00381,CmC,Compound::DB00482,13432,13525,24,Compound_260,Compound,Compound_353,Compound,DB00381,Amlodipine,C,DB00482,Celecoxib,C
Compound::DB00244,CmC,Compound::DB01268,13301,14276,24,Compound_129,Compound,Compound_1104,Compound,DB00244,Mesalazine,C,DB01268,Sunitinib,C
Compound::DB00928,CmC,Compound::DB02546,13953,14448,24,Compound_781,Compound,Compound_1276,Compound,DB00928,Azacitidine,C,DB02546,Vorinostat,C
Compound::DB00843,CmC,Compound::DB00115,13873,13178,24,Compound_701,Compound,Compound_6,Compound,DB00843,Donepezil,C,DB00115,Cyanocobalamin,C
