	input	true_label	pred_label	pred_score
137	Tramadol|CbG|CHRM3|GpMF|G-protein coupled acetylcholine receptor activity|rev_GpMF|CHRM1|rev_CbG|Oxyphenonium	0	0	2.5199117e-07
0	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|NADSYN1|rev_CuG|Doxorubicin	0	1	0.9999999
1	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|COPB2|rev_CuG|Niclosamide	0	1	0.99999976
2	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|PIK3R3|rev_CuG|Fulvestrant	0	1	0.99999976
3	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|WDTC1|rev_CuG|Temsirolimus	0	1	0.99999976
4	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|PKIG|rev_CuG|Vorinostat	0	1	0.99999976
5	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|NADSYN1|rev_CuG|Epirubicin	0	1	0.99999976
6	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|IGF1R|rev_CdG|Topotecan	0	1	0.99999976
7	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|IL1R2|rev_CuG|Gefitinib	0	1	0.99999976
8	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SATB1|rev_CuG|Alendronate	0	1	0.99999976
9	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|GSTZ1|rev_CuG|Afatinib	0	1	0.99999976
10	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SLC35A3|rev_CuG|Lovastatin	0	1	0.99999976
11	Trametinib|CbG|CYP3A4|GpMF|vitamin D 24-hydroxylase activity|rev_GpMF|CYP1A1|rev_CbG|Ketoconazole	0	1	0.99999964
12	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|NADSYN1|rev_CuG|Irinotecan	0	1	0.99999964
13	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SATB1|rev_CuG|Epinephrine	0	1	0.99999964
14	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|MAGED2|rev_CuG|Mycophenolic acid	0	1	0.99999964
15	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|HMGN3|rev_CdG|Pentamidine	0	1	0.99999964
16	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|PPIC|rev_CuG|Tamoxifen	0	1	0.99999964
17	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|WDTC1|rev_CuG|Dasatinib	0	1	0.9999995
18	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|WDTC1|rev_CuG|Simvastatin	0	1	0.9999995
19	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|BACE2|rev_CuG|Disopyramide	0	1	0.9999995
20	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|FASTKD5|rev_CuG|Bortezomib	0	1	0.9999995
21	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|IGF1R|rev_CdG|Idarubicin	0	1	0.9999994
22	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|WDTC1|rev_CuG|Sirolimus	0	1	0.9999993
23	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|PIK3R3|rev_CuG|Pitavastatin	0	1	0.9999993
24	Trametinib|CbG|CYP3A4|GpMF|vitamin D 24-hydroxylase activity|rev_GpMF|CYP24A1|rev_CbG|Ergocalciferol	0	1	0.99999905
25	Trametinib|CuG|DOK4|GpMF|insulin receptor binding|rev_GpMF|SNX2|rev_CdG|Mebendazole	0	1	0.9999989
26	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|PIK3R3|rev_CuG|Mitoxantrone	0	1	0.9999989
27	Trametinib|CuG|HSPB2|rev_CuG|Trametinib|CuG|IP6K2|rev_CuG|Homoharringtonine	0	1	0.9999988
28	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|COPB2|rev_CuG|Nelfinavir	0	1	0.9999988
29	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|PBXIP1|rev_CuG|Crizotinib	0	1	0.9999987
30	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|CLPX|rev_CuG|Azacitidine	0	1	0.9999987
31	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|BACE2|rev_CuG|Biotin	0	1	0.99999845
32	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|ANO10|rev_CuG|Levonorgestrel	0	1	0.99999714
33	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SATB1|rev_CuG|Clomifene	0	1	0.99998283
34	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SATB1|rev_CuG|Ritodrine	0	1	0.99997866
35	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|ZMIZ1|rev_CuG|Bromfenac	0	1	0.99992025
36	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SLC50A1|rev_CuG|Mycophenolate mofetil	0	1	0.9998914
37	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|IL1R2|rev_CuG|Phenytoin	0	1	0.9996439
38	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|ZMIZ1|rev_CuG|L-Glutamine	0	1	0.9994356
39	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|COPB2|rev_CuG|Nitazoxanide	0	1	0.9991704
40	Trametinib|CuG|DOK4|GpMF|insulin receptor binding|rev_GpMF|ENPP1|rev_CbG|Amifostine	0	1	0.99784684
41	Trametinib|CuG|HSPB2|rev_CuG|Dabrafenib|CbG|LOC102724428|rev_CbG|Bosutinib	0	1	0.9927731
42	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|CRIP1|rev_CuG|Dexamethasone	0	1	0.9909684
43	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|PPIC|rev_CuG|Betamethasone	0	1	0.9795027
44	Trametinib|CuG|DOK4|GpMF|insulin receptor binding|rev_GpMF|DOK6|GpPW|Signaling events regulated by Ret tyrosine kinase	0	1	0.97786134
45	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SLC35A3|rev_CuG|Digoxin	0	1	0.86669105
46	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CbG|CYP2C8|GpMF|arachidonic acid epoxygenase activity	0	1	0.81116635
47	Trametinib|CuG|DOK4|GpMF|insulin receptor binding|rev_GpMF|SLC2A2|rev_CbG|Streptozocin	0	1	0.79768413
48	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|PPIC|rev_CuG|Raloxifene	0	1	0.7488215
49	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|COPB2|rev_CuG|Metformin	0	1	0.7455942
50	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|WDTC1|rev_CuG|Quinacrine	0	1	0.70769936
51	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|WDTC1|rev_CuG|Daunorubicin	0	1	0.6561276
52	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|LPL|rev_CuG|Flurandrenolide	0	0	0.38809684
53	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|WDTC1|rev_CuG|Fluvastatin	0	0	0.37740928
54	Trametinib|CuG|DOK4|GpMF|insulin receptor binding|rev_GpMF|PHIP|rev_CuG|Varenicline	0	0	0.09469352
55	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|HSPB2|rev_DdG|ovarian cancer	0	0	0.088500805
56	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|ANO10|rev_CuG|Cerulenin	0	0	0.041167
57	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|ANO10|rev_CuG|Zalcitabine	0	0	0.020700369
58	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|MYLK|rev_CuG|Mesalazine	0	0	0.006938152
59	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|RIT1|rev_CuG|Ciclopirox	0	0	0.006908188
60	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|ZMIZ1|rev_CuG|Treprostinil	0	0	0.0008862904
61	Trametinib|CuG|HSPB2|rev_CuG|Trametinib|CuG|HMGN3|rev_CdG|Menadione	0	0	5.5537683e-05
62	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SLC35A3|rev_CuG|Ampicillin	0	0	4.3293392e-05
63	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|TXNRD1|rev_CuG|Triclosan	0	0	3.411384e-05
64	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|DHRS7|rev_CuG|Cyclosporine	0	0	3.3968245e-05
65	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SYNE2|rev_CuG|Prednisone	0	0	2.9124241e-05
66	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|CDH1|rev_CuG|Suramin	0	0	1.7864395e-05
67	Trametinib|CuG|HSPB2|rev_CuG|Trametinib|CuG|QPRT|rev_CuG|Thioridazine	0	0	1.6902979e-05
68	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|PKIG|rev_CuG|Erythromycin	0	0	1.308938e-05
69	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|ATF6|rev_CuG|Fluticasone Propionate	0	0	8.369488e-06
70	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|COPB2|rev_CuG|Flucytosine	0	0	3.5766086e-06
71	Trametinib|CuG|HSPB2|rev_CuG|Trametinib|CuG|ACAA1|rev_CuG|Norethindrone	0	0	2.9137268e-06
72	Trametinib|CuG|DOK4|GpMF|insulin receptor binding|rev_GpMF|SHC1|rev_CdG|Estradiol	0	0	2.701571e-06
73	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|TXNRD1|rev_CuG|Vitamin A	0	0	2.6266662e-06
74	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|ARMCX3|rev_CuG|Danazol	0	0	2.0804687e-06
75	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|ANO10|rev_CuG|Verapamil	0	0	2.039684e-06
76	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|NADSYN1|rev_CuG|Teniposide	0	0	1.8756417e-06
77	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CbG|MAP2K2|GpMF|protein serine/threonine/tyrosine kinase activity	0	0	1.4279782e-06
78	Trametinib|CuG|DOK4|GpMF|insulin receptor binding|rev_GpMF|ENPP1|rev_CbG|Ribavirin	0	0	1.2099661e-06
79	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|CRIP1|rev_CuG|Trifluridine	0	0	1.0395377e-06
80	Trametinib|CuG|HSPB2|rev_CuG|Dabrafenib|CbG|SLCO1B3|GpMF|sodium-independent organic anion transmembrane transporter activity	0	0	9.0612616e-07
81	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|PKIG|rev_CuG|Vemurafenib	0	0	6.972203e-07
82	Trametinib|CuG|DOK4|GpMF|insulin receptor binding|rev_GpMF|PHIP|rev_CuG|Bisacodyl	0	0	6.866204e-07
83	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SATB1|rev_CuG|Perindopril	0	0	6.6844797e-07
84	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SATB1|rev_CuG|Biperiden	0	0	6.1088457e-07
85	Trametinib|CuG|HSPB2|rev_CuG|Dabrafenib|CbG|ABCG2|GpMF|xenobiotic transporter activity	0	0	5.4808237e-07
86	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|HSPG2|rev_CuG|Methyldopa	0	0	5.390888e-07
87	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SLC35A3|rev_CuG|Budesonide	0	0	5.312177e-07
88	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SLC35A3|rev_CuG|Digitoxin	0	0	5.2165194e-07
89	Trametinib|CuG|HSPB2|rev_CuG|Dabrafenib|CbG|BRAF|GpMF|protein kinase activity	0	0	5.209937e-07
90	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|LPL|rev_CuG|Entecavir	0	0	5.176295e-07
91	Trametinib|CuG|HSPB2|rev_CuG|Dabrafenib|CbG|BRAF|GpMF|receptor signaling protein serine/threonine kinase activity	0	0	4.886154e-07
92	Trametinib|CuG|DOK4|GpMF|insulin receptor binding|rev_GpMF|SNX2|rev_CdG|Procaterol	0	0	4.65404e-07
93	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|SATB1|rev_CuG|Tolbutamide	0	0	4.5646323e-07
94	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|FASTKD5|rev_CuG|Ouabain	0	0	4.5538448e-07
95	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|HSPB2|GpMF|enzyme activator activity	0	0	4.4788806e-07
96	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|LPL|rev_CuG|Deferiprone	0	0	4.3493057e-07
97	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|MYLK|rev_CuG|Terbinafine	0	0	4.3115472e-07
98	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|MYLK|rev_CuG|Galantamine	0	0	4.2515538e-07
99	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|IL1R2|rev_CuG|Protriptyline	0	0	4.013419e-07
100	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|MYLK|rev_CuG|Isometheptene	0	0	3.911601e-07
101	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|LPL|rev_CuG|Flunisolide	0	0	3.8528088e-07
102	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|CDH1|rev_CuG|Tubocurarine	0	0	3.6330422e-07
103	Trametinib|CuG|HSPB2|rev_CuG|Trametinib|CuG|ARMCX3|rev_CuG|Perhexiline	0	0	3.1786993e-07
104	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|HSPB2|GpMF|enzyme regulator activity	0	0	3.1694546e-07
105	Trametinib|CuG|TSPYL4|rev_CuG|Trametinib|CuG|CRIP1|rev_CuG|Tranylcypromine	0	0	3.1179044e-07
106	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|IL1R2|rev_CuG|Edrophonium	0	0	2.7817146e-07
107	Trametinib|CuG|MXRA8|rev_CuG|Trametinib|CuG|CDH1|rev_CuG|Fluspirilene	0	0	2.3982074e-07
0	Tranexamic Acid|CbG|SLC15A2|GpMF|peptide:proton symporter activity|rev_GpMF|SLC15A1|rev_CbG|Cefuroxime	0	1	0.99999964
1	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|MAPT|rev_CbG|Paclitaxel	0	1	0.9999995
2	Tranexamic Acid|CbG|SLC15A2|GpMF|symporter activity|rev_GpMF|SLC12A5|rev_CbG|Bumetanide	0	1	0.99999905
3	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LRP4|GpBP|negative regulation of cell morphogenesis involved in differentiation	0	1	0.9999988
4	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LPL|rev_CuG|Sildenafil	0	1	0.999998
5	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|ABCA1|rev_CbG|Probucol	0	1	0.99999785
6	Tranexamic Acid|CuG|YME1L1|rev_CuG|Cloperastine|CrC|Cetirizine|CbG|HRH1	0	1	0.9999976
7	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A2|rev_CbG|Valaciclovir	0	1	0.9999975
8	Tranexamic Acid|CbG|SLC15A2|GpMF|peptide:proton symporter activity|rev_GpMF|SLC15A1|rev_CbG|Captopril	0	1	0.99999714
9	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A1|rev_CbG|L-DOPA	0	1	0.9999962
10	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LIPC|GpBP|triglyceride catabolic process	0	1	0.99999523
11	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|CANX|rev_CuG|Cyclosporine	0	1	0.99999523
12	Tranexamic Acid|CbG|SLC15A2|GpMF|peptide:proton symporter activity|rev_GpMF|SLC15A1|rev_CbG|Midodrine	0	1	0.9999949
13	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LIPC|GpMF|heparan sulfate proteoglycan binding	0	1	0.99999285
14	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LIPC|GpBP|response to magnesium ion	0	1	0.9999927
15	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|MAPT|rev_CbG|Lansoprazole	0	1	0.9999924
16	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|CANX|GpPW|Calnexin/calreticulin cycle	0	1	0.9999908
17	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LCAT|rev_GiG|A2M	0	1	0.99999046
18	Tranexamic Acid|CbG|PLG|GpMF|serine-type peptidase activity|rev_GpMF|TMPRSS5|GcG|EVA1B	0	1	0.99999046
19	Tranexamic Acid|rev_PCiC|Decreased Fibrinolysis|PCiC|Aminocaproic Acid|rev_PCiC|Decreased Fibrinolysis|PCiC|Aminocaproic Acid	0	1	0.9999895
20	Tranexamic Acid|CbG|SLC15A2|GpMF|peptide:proton symporter activity|rev_GpMF|SLC15A1|rev_CbG|Valganciclovir	0	1	0.9999893
21	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|PCSK9|GpMF|very-low-density lipoprotein particle receptor binding	0	1	0.9999738
22	Tranexamic Acid|CbG|SLC15A2|GpMF|peptide:proton symporter activity|rev_GpMF|SLC15A1|rev_CbG|Fosinopril	0	1	0.99996436
23	Tranexamic Acid|CuG|YME1L1|rev_CuG|Cloperastine|CuG|YME1L1|rev_CuG|Varenicline	0	1	0.9999578
24	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|PCSK9|GpMF|sodium channel inhibitor activity	0	1	0.99995446
25	Tranexamic Acid|rev_PCiC|Decreased Fibrinolysis|PCiC|Aminocaproic Acid|CbG|PLAT|GpMF|glycoprotein binding	0	1	0.99995387
26	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LCAT|rev_CuG|Irinotecan	0	1	0.9999521
27	Tranexamic Acid|CbG|SLC15A2|GpMF|peptide:proton symporter activity|rev_GpMF|SLC15A1|rev_CbG|Perindopril	0	1	0.9999449
28	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LRP4|rev_Gr>G|ATP2C1	0	1	0.99987113
29	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|PCSK9|GcG|KLHDC7A	0	1	0.9998585
30	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A1|rev_CbG|Oseltamivir	0	1	0.9998254
31	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|PCSK9|rev_GcG|FAM124B	0	1	0.9996655
32	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LIPC|GpBP|acylglycerol homeostasis	0	1	0.99963975
33	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|PCSK9|GpMF|very-low-density lipoprotein particle binding	0	1	0.9994986
34	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A2|rev_CbG|Amoxicillin	0	1	0.9994985
35	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A1|rev_CbG|Aminolevulinic acid	0	1	0.99940383
36	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LIPC|GpBP|triglyceride-rich lipoprotein particle remodeling	0	1	0.99907887
37	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|PCSK9|GpMF|protein-lipid complex binding	0	1	0.9987752
38	Tranexamic Acid|CuG|YME1L1|rev_CuG|Chlorcyclizine|CbG|HRH1|GpMF|G-protein coupled amine receptor activity	0	1	0.99759007
39	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LRP8|rev_CdG|Homoharringtonine	0	1	0.9963677
40	Tranexamic Acid|CuG|YME1L1|rev_CuG|Chlorcyclizine|CbG|HRH1|GpMF|histamine receptor activity	0	1	0.9939203
41	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A1|rev_CbG|Lisinopril	0	1	0.99292034
42	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A2|rev_CbG|Ceftazidime	0	1	0.99200386
43	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|PCSK9|GpMF|sodium channel regulator activity	0	1	0.99008805
44	Tranexamic Acid|rev_PCiC|Decreased Fibrinolysis|PCiC|Tranexamic Acid|CbG|PLG|GpMF|endopeptidase activity	0	1	0.98775893
45	Tranexamic Acid|CcSE|Aortic dissection	0	1	0.98539156
46	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A2|rev_CbG|Ceftibuten	0	1	0.9848744
47	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|PCSK9|rev_GcG|PPP1R15B	0	1	0.9743336
48	Tranexamic Acid|rev_PCiC|Decreased Fibrinolysis|PCiC|Tranexamic Acid|CbG|SLC15A2|GpMF|peptide:proton symporter activity	0	1	0.97350866
49	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LRP6|GpPW|regulation of FZD by ubiquitination	0	1	0.9635589
50	Tranexamic Acid|rev_PCiC|Decreased Fibrinolysis|PCiC|Aminocaproic Acid|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor	0	1	0.94247067
51	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|CANX|rev_GiG|ASGR1	0	1	0.8690412
52	Tranexamic Acid|rev_PCiC|Decreased Fibrinolysis|PCiC|Aminocaproic Acid|rev_PCiC|Decreased Fibrinolysis	0	1	0.86876893
53	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|PCSK9|GpMF|receptor inhibitor activity	0	1	0.8481656
54	Tranexamic Acid|rev_PCiC|Decreased Fibrinolysis|PCiC|Tranexamic Acid|CbG|PLG|GpMF|serine-type endopeptidase activity	0	1	0.8179212
55	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LRP4|GpBP|response to BMP	0	1	0.6802826
56	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A1|rev_CbG|Ampicillin	0	1	0.6402324
57	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LIPC|GpPW|Chylomicron-mediated lipid transport	0	0	0.3305406
58	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LPA|GpPW|Lipid and lipoprotein metabolism	0	0	0.31902897
59	Tranexamic Acid|CcSE|Renal cortical necrosis	0	0	0.31081152
60	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LCAT|rev_Gr>G|UBE3B	0	0	0.30121145
61	Tranexamic Acid|CbG|PLG|GpMF|serine-type endopeptidase activity|rev_GpMF|HGFAC|rev_GiG|HGF	0	0	0.26331872
62	Tranexamic Acid|CbG|PLG|GpMF|serine-type endopeptidase activity|rev_GpMF|KLK6|rev_GiG|COL4A6	0	0	0.22489505
63	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LRP4|GpCC|neuromuscular junction	0	0	0.21785334
64	Tranexamic Acid|CbG|SLC15A2|GpMF|peptide:proton symporter activity|rev_GpMF|SLC15A1|rev_CbG|Enalapril	0	0	0.21391736
65	Tranexamic Acid|rev_PCiC|Decreased Fibrinolysis|PCiC|Tranexamic Acid|CcSE|Intestinal infarction|rev_CcSE|Medroxyprogesterone Acetate	0	0	0.18200497
66	Tranexamic Acid|rev_PCiC|Decreased Fibrinolysis|PCiC|Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding	0	0	0.17811576
67	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A1|rev_CbG|Benazepril	0	0	0.15240751
68	Tranexamic Acid|CuG|YME1L1|rev_CuG|Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity	0	0	0.14757521
69	Tranexamic Acid|CbG|PLG|GpMF|endopeptidase activity|rev_GpMF|CAPN14|GcG|DSC3	0	0	0.12481548
70	Tranexamic Acid|CbG|PLG|GpMF|serine-type endopeptidase activity|rev_GpMF|CTRL|rev_AeG|semen	0	0	0.11563961
71	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|CANX|GpPW|N-glycan trimming in the ER and Calnexin/Calreticulin cycle	0	0	0.098166205
72	Tranexamic Acid|CbG|PLG|GpMF|serine-type endopeptidase activity|rev_GpMF|PRSS48|GcG|PCBP1	0	0	0.09445088
73	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LPL|rev_Gr>G|AP5Z1	0	0	0.08826757
74	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A2|rev_CbG|Benzylpenicillin	0	0	0.07057586
75	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LCAT|GpPW|Composition of Lipid Particles	0	0	0.06814216
76	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LRP8|rev_CdG|Vemurafenib	0	0	0.042466838
77	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LPA|rev_GiG|ELANE	0	0	0.036771934
78	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LPA|GpPW|Lipoprotein metabolism	0	0	0.030463465
79	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A1|rev_CbG|Ceftriaxone	0	0	0.026572563
80	Tranexamic Acid|CbG|PLG|GpMF|apolipoprotein binding|rev_GpMF|LIPC|GpCC|protein-lipid complex	0	0	0.019986395
81	Tranexamic Acid|rev_PCiC|Decreased Fibrinolysis|PCiC|Tranexamic Acid|CuG|YME1L1|rev_Gr>G|PNLDC1	0	0	0.019414274
82	Tranexamic Acid|CcSE|Hemiparesis (left)	0	0	0.016369201
83	Tranexamic Acid|CbG|SLC15A2|GpMF|proton-dependent peptide secondary active transmembrane transporter activity|rev_GpMF|SLC15A2|rev_CbG|Oxacillin	0	0	0.012529808
